pitch,yoffset_layer,yoffset_plane,zshift_layer,zshift_plane,zshift_view,alpha,objective
3.6,3.6,1.8944838271086344,1.600000000011048,4.821386595250588,10.0,5.0,0.98743718593
3.6,1.8,4.053855302102393,2.6,6.8,10.0,5.0,1.0
3.6,3.6,1.753369512156293,2.6,4.237147213381907,10.0,5.0,0.997422680412
3.6,3.6,1.8647332536712715,1.7960035278233215,4.315114572236204,10.0,5.0,0.994791666667
3.6,1.8,4.5,2.6,6.2163449333400695,10.0,5.0,1.0
3.6,1.8,2.915471701748652,2.6,3.8,10.0,5.0,0.9971264367820001
3.6,1.8,4.5,2.1713403833702616,3.8,10.0,5.0,1.0
3.6,1.8,2.485693497266988,2.1617007465422584,4.056820208422929,10.0,5.0,1.0
3.6,1.8,0.9,1.9812754157257264,5.591632232607379,10.0,5.0,1.0
3.6,1.8,3.105082059619121,2.5230103009365097,3.8,10.0,5.0,1.0
3.6,1.8,4.0247403873420575,2.3919728975733787,6.8,10.0,5.0,1.0
3.6,1.8,2.454017941520686,2.2685899174323167,4.0298885355979195,10.0,5.0,1.0
3.6,1.8,0.9,1.822192679993196,5.780926449072624,10.0,5.0,1.0
3.6,1.8,4.056483720192886,1.6,3.8,10.0,5.0,1.0
3.6,1.8,0.9000000000010712,1.6000000000002976,6.5150363143939325,10.0,5.0,1.0
3.6,1.8,4.1033177232348015,2.6,6.5145730944628415,10.0,5.0,1.0
3.6,3.6,4.5,2.6,6.8,10.0,5.0,0.781767955801
3.6,1.8158436149271784,3.8684962591320367,2.4967402328510517,6.8,10.0,5.0,1.0
3.6,3.6,1.795225796173575,2.6,4.373500902041849,10.0,5.0,0.9945054945049999
3.6,1.8,3.132176284290194,2.009965551591585,6.087411149515338,10.0,5.0,1.0
3.6,1.8,2.8268125114555533,2.6,5.463185542752044,10.0,5.0,1.0
3.6,1.8,1.0095865428136768,2.6,6.473695147785302,10.0,5.0,0.997297297297
3.6,1.8,4.5,2.2691879022118537,3.9838655509485577,10.0,5.0,1.0
3.6,1.8,2.6267492690559733,2.274798345023634,4.0588562628414335,10.0,5.0,1.0
3.6,1.8,4.174418401643033,2.6,6.8,10.0,5.0,1.0
3.6,1.8,2.4552283335038645,1.6,5.8323354460045325,10.0,5.0,1.0
3.6,1.8003014205754349,1.0972866024481909,2.588862085213107,6.478055909855117,10.0,5.0,0.997461928934
3.6,1.8,0.9,1.6000000000388437,5.5405420315472655,10.0,5.0,1.0
3.6,1.8,4.5,1.6,4.643741978441632,10.0,5.0,1.0
3.6,1.8,4.5,1.6,4.955463981410257,10.0,5.0,1.0
3.6,1.8,4.29769088960852,2.0193713951603525,3.8,10.0,5.0,1.0
3.6,1.8,0.9,1.6678262175539709,6.408251142405579,10.0,5.0,1.0
3.6,1.8,2.6732077765146167,2.328769957244049,3.914785359232465,10.0,5.0,1.0
3.6,1.8014274486737196,4.139417337438654,2.44450426556704,6.5387541298287895,10.0,5.0,1.0
3.6,1.8,0.9,1.9146555623462216,6.306526413342044,10.0,5.0,1.0
3.6,1.8,0.9000000000057081,1.9572217683490007,5.412907124808776,10.0,5.0,1.0
3.6,3.587673133246433,1.8935962704137768,1.670564853836598,4.264191222246684,10.0,5.0,0.988826815642
3.6,1.8,0.9409520240957506,2.047169865884345,5.811439032728004,10.0,5.0,1.0
3.6,1.8136220467166084,0.9687249004993274,1.98391633539884,5.937147169494303,10.0,5.0,1.0
3.6,1.8,2.2630083279438047,2.6,4.676019219087562,10.0,5.0,1.0
3.6,3.6,1.7896337589937168,1.7243326274376551,4.832516687152574,10.0,5.0,0.9848484848479999
3.6,2.5139671803908565,1.8404100597301158,1.6,6.330145302878642,10.0,5.0,0.979381443299
3.6,1.816363641427235,2.4091626893762985,2.233852299661481,4.0634580842301515,10.0,5.0,0.997058823529
3.6,1.8,2.810165654072308,2.6,5.395957097020091,10.0,5.0,0.9972067039110001
3.6,1.8,4.5,1.6,3.8,10.0,5.0,1.0
3.6,1.8017041887483984,2.375936771428506,2.598804088119336,4.241282777212514,10.0,5.0,1.0
3.6,1.8,1.822057877634972,2.522708547771956,6.8,10.0,5.0,1.0
3.6,3.5534592085500747,1.8565053705936547,1.7658168108890588,4.656773485682791,10.0,5.0,0.9916666666670001
3.6,1.8,0.9,2.0930944925763932,6.223668400629456,10.0,5.0,1.0
3.6,1.8,4.5,2.6,6.126413198168403,10.0,5.0,1.0
3.6,1.8,2.9849930237773026,2.6,6.502062462781939,10.0,5.0,1.0
3.6,1.8,4.5,2.6,6.381068397867146,10.0,5.0,1.0
3.6,1.8,3.3263938397343717,2.408666996533636,3.8,10.0,5.0,1.0
3.6,1.8,3.6566778847605934,1.6,6.8,10.0,5.0,1.0
3.6,1.8,0.9859589020353738,2.1406600028266283,5.545158653559753,10.0,5.0,1.0
3.6,1.8,4.070857160158133,1.6,5.2655248628858775,10.0,5.0,1.0
3.6,1.8,3.729362655644058,2.0846916617736544,3.8,10.0,5.0,1.0
3.6,1.8,0.9,1.6,3.8,10.0,5.0,1.0
3.6,1.8,2.6830931822051145,2.308014264659741,5.413771332632973,10.0,5.0,0.997607655502
3.6,1.8,4.039132404778764,2.0909210101701325,5.38184916779107,10.0,5.0,1.0
3.6,1.8,3.1296169666205644,2.6,4.322767126621241,10.0,5.0,1.0
3.6,1.8,4.082418648229276,1.6,4.4327449585801295,10.0,5.0,1.0
3.6,1.8,0.9,2.6,3.8,10.0,5.0,1.0
3.6,1.8,3.7986428966420287,2.204535657714669,3.8,10.0,5.0,1.0
3.6,1.8,4.16567976470937,1.6,4.9305278606088,10.0,5.0,1.0
3.6,1.8005537757942764,2.6962563564744237,2.3157964280130905,5.516676156651798,10.0,5.0,0.997326203209
3.6,1.8,3.540098729029493,2.024294509565557,6.8,10.0,5.0,1.0
3.6,1.8015532220362207,2.5926583860567405,2.3817132558071004,5.498481616779096,10.0,5.0,1.0
3.6,1.8,0.9,1.6,4.846260585644185,10.0,5.0,1.0
3.6,1.8,4.5,2.6,5.076957674199365,10.0,5.0,0.997159090909
3.6,1.8,4.150455186507166,1.6,4.785812859607155,10.0,5.0,1.0
3.6,1.8,4.192936877445244,2.6,4.9252945643589765,10.0,5.0,1.0
3.6,1.8,4.0548465487480625,1.8001335611309681,5.3551034021623645,10.0,5.0,1.0
3.6,1.8,1.6628890165233308,1.6,6.504537655151433,10.0,5.0,1.0
3.6,1.8,1.7475397853696506,1.6,6.677325307404794,10.0,5.0,1.0
3.6,2.993589190365088,1.782647626045783,2.2731352016915696,4.628817362377697,10.0,5.0,0.997058823529
3.6,1.8,2.3764379887553595,2.6,6.208132457074598,10.0,5.0,1.0
3.6,1.8,4.5,1.6,6.8,10.0,5.0,1.0
3.6,1.808708039825574,3.9554701207716216,1.6709895020167749,5.352416180912947,10.0,5.0,1.0
3.6,1.8,4.5,2.6,5.320320264531834,10.0,5.0,1.0
3.6,1.8,3.694242956947936,2.2013972155425523,3.82563126019689,10.0,5.0,1.0
3.6,1.8,3.701249185082753,2.0027775544831297,3.8,10.0,5.0,1.0
3.6,1.8002284151107697,3.2083723265807453,2.5996752839842063,4.413488598412057,10.0,5.0,1.0
3.6,1.824002290812811,3.1021813065499617,2.539750380384059,4.267487788651312,10.0,5.0,1.0
3.6,1.8,3.849358080060256,2.115656149512167,3.8203232370174582,10.0,5.0,1.0
3.6,1.8,3.626968353790887,2.1661403634649217,6.8,10.0,5.0,1.0
3.6,1.8,3.3185307566549485,1.6,4.627656258201222,10.0,5.0,1.0
3.6,1.8,1.789130904583957,1.6,6.533718877609379,10.0,5.0,1.0
3.6,1.8,1.1744996949693378,1.6,4.359139465026423,10.0,5.0,1.0
3.6,1.8,3.913178229135272,2.0145920437202745,3.8,10.0,5.0,1.0
3.6,1.8,1.6747255654488202,1.6,6.382096250911673,10.0,5.0,1.0
3.6,1.8027282732837064,4.198703848423753,1.6581352592853271,5.235413178398061,10.0,5.0,1.0
3.6,1.8,4.146883219540258,2.202098124665792,5.371163224198314,10.0,5.0,1.0
3.6,1.8019473312315013,2.5935386195843853,2.222604181154729,5.497543068861287,10.0,5.0,1.0
3.6,1.8323368647882765,3.7571713649405987,2.268880720944878,3.814899576809829,10.0,5.0,1.0
3.6,1.8,3.9872822859642776,1.6,4.368621893722201,10.0,5.0,1.0
3.6,1.8,3.624867949234397,2.1397244682750207,3.8,10.0,5.0,1.0
3.6,1.82967641744287,4.069014876018007,1.9175565989234031,5.4679996103643616,10.0,5.0,1.0
3.6,1.9317271439608523,1.7774268935415125,1.6,6.547965121082817,10.0,5.0,1.0
3.6,1.8,4.189865469802557,1.6696291763848785,5.434868119480232,10.0,5.0,1.0
3.6,1.8,4.1479945198259305,2.251668543582715,5.5219651638833245,10.0,5.0,1.0
3.6,1.8157556043134724,3.06409551661048,2.5873490763527376,4.20121598487251,10.0,5.0,1.0
3.6,1.8,4.263222796480049,2.6,5.005779374640414,10.0,5.0,1.0
3.6,1.800000000001036,1.541737300201663,1.6000000000010912,6.454887448674778,10.0,5.0,1.0
3.6,1.8,4.240440576339486,2.4540006418690417,5.182610566001487,10.0,5.0,1.0
3.6,1.8,3.4383527686904705,2.060576023453044,6.8,10.0,5.0,1.0
3.6,1.8,4.094066273616476,1.6,4.682524478526211,10.0,5.0,1.0
3.6,2.554648590374789,1.8070292773248797,2.331256586138521,6.635664946190745,10.0,5.0,0.978571428571
3.6,1.8,3.9736995494297065,2.165193607931347,5.427005296556497,10.0,5.0,1.0
3.6,3.6,1.9217729890431308,2.6,6.2378401308221285,10.0,5.0,0.973958333333
3.6,1.8,2.7798237278751308,2.3465167286848474,5.4437465970638375,10.0,5.0,1.0
3.6,1.8,4.5,2.0045548374558475,6.8,10.0,5.0,1.0
3.6,1.8050045981187444,4.04156513903163,1.6742938158997542,5.214047287434352,10.0,5.0,1.0
3.6,1.8,0.9,2.3776016570822454,3.8,10.0,5.0,1.0
3.6,3.6,1.9321874152676768,1.9814527653467795,5.991750422649537,10.0,5.0,0.972891566265
3.6,1.8,2.3648931549003733,1.8686401593245023,6.8,10.0,5.0,1.0
3.6,3.6,1.6194767379586938,1.6,3.8,10.0,5.0,0.986910994764
3.6,1.8,2.3348501771302472,2.101399176764917,5.642228726968976,10.0,5.0,1.0
3.6,1.8,4.5,1.9788262186240428,5.618759989745157,10.0,5.0,1.0
3.6,3.077862536509732,1.877633838624006,1.6,5.791699496171953,10.0,5.0,0.984455958549
3.6,1.8,2.3433618963476412,2.11654566734058,5.762016439210512,10.0,5.0,1.0
3.6,1.9604818470117684,2.057671320669148,1.6,6.039524020461174,10.0,5.0,0.997584541063
3.6,1.8,1.4586557890590162,2.1906545109975526,6.8,10.0,5.0,1.0
3.6,1.8,1.3573311541320658,2.125288576961199,6.8,10.0,5.0,1.0
3.6,1.8,2.3119445565444297,2.1890569528529285,5.640479752617169,10.0,5.0,1.0
3.6,1.8,1.3329577655536604,2.051075917126329,6.8,10.0,5.0,1.0
3.6,1.8001138609588712,1.5301814941858998,2.290729574134211,6.7679322436112646,10.0,5.0,1.0
3.6,1.8,4.5,2.093591661755876,5.77136407106137,10.0,5.0,1.0
3.6,1.8075934670634768,2.4432792415030007,1.8425304639507007,6.8,10.0,5.0,1.0
3.6,1.8,1.2617692757600292,1.994995362536222,6.8,10.0,5.0,1.0
3.6,1.8,2.276805636310132,2.6,5.75345852503695,10.0,5.0,0.997093023256
3.6,1.8,1.2701503628240811,1.6,5.114358876720264,10.0,5.0,1.0
3.6,1.9990844574662203,2.138853189685157,1.6,5.9796973421899375,10.0,5.0,0.993303571429
3.6,1.8,1.4364160279043665,2.3313900535850096,6.719355449809918,10.0,5.0,1.0
3.6,1.8000000000034289,1.3522918145641138,1.9398753934839053,6.8,10.0,5.0,0.997159090909
3.6,1.8040527014925487,2.426787488222542,1.8218660529642825,6.753894556097777,10.0,5.0,1.0
3.6,1.8,3.2149085544393032,1.6,5.705613068479464,10.0,5.0,1.0
3.6,1.8,0.9,1.6,4.125523448610177,10.0,5.0,1.0
3.6,3.1704028972326537,1.9003354823303813,1.7144927670511168,5.7843870016886125,10.0,5.0,0.975675675676
3.6,1.8,1.142822428828243,1.6000000000359622,5.208171727579097,10.0,5.0,1.0
3.6,1.884768837775133,1.889854911020853,1.8984395157657687,5.297644545176288,10.0,5.0,1.0
3.6,1.8,2.436923753171077,2.0811174266750387,5.636740228894644,10.0,5.0,1.0
3.6,1.8,2.402783693850483,2.009059049553052,5.7788500001338905,10.0,5.0,1.0
3.6,1.8,2.299475635665911,2.291452866315961,5.743927711884862,10.0,5.0,0.997524752475
3.6,3.15547038408196,1.8566862698364657,1.73820600977597,5.654096900207543,10.0,5.0,0.990521327014
3.6,1.8115582093844032,2.3217724794439842,2.1230264893438413,5.563300926030076,10.0,5.0,1.0
3.6,2.00263160612072,2.0870966612978195,1.601465422624936,6.1273619703635775,10.0,5.0,0.997524752475
3.6,1.8,4.5,1.9533910697301409,5.83288211790534,10.0,5.0,1.0
3.6,1.8,4.141512114001912,1.7158594238315257,6.8,10.0,5.0,1.0
3.6,1.8,1.9936828643614035,1.7217299058020603,4.3865244776594166,10.0,5.0,1.0
3.6,2.1289932045189066,1.7978841223662356,2.4161895120605688,6.8,10.0,5.0,0.981220657277
3.6,1.8,2.3914276552029547,2.6,5.789646866511389,10.0,5.0,0.997175141243
3.6,1.8,1.6429040561691628,2.3189313155079847,6.8,10.0,5.0,0.997706422018
3.6,1.8,4.060858434166482,1.6383060827210412,6.8,10.0,5.0,1.0
3.6,1.910637269123844,2.1373270268096904,1.65786578917753,6.058045458662886,10.0,5.0,1.0
3.6,1.8,3.5193799369726277,2.2464538608827285,6.0048027283968795,10.0,5.0,1.0
3.6,1.8,4.5,2.1326974717068823,6.014902882896365,10.0,5.0,1.0
3.6,1.8,2.206557199078659,2.6,5.846954459387419,10.0,5.0,1.0
3.6,1.8,2.3514829473745085,1.9371835863031568,6.8,10.0,5.0,1.0
3.6,1.8,4.122044646190428,1.8718558545206032,6.8,10.0,5.0,1.0
3.6,1.8,4.5,1.6,4.162155395415996,10.0,5.0,1.0
3.6,1.8,1.055231602051065,2.216268275608168,5.049378140896623,10.0,5.0,1.0
3.6,1.8,3.226812132706764,1.9867679720986404,4.590393134920285,10.0,5.0,1.0
3.6,1.8000629586017425,0.9927187511555724,2.2360982925165613,5.075419656052464,10.0,5.0,1.0
3.6,1.8128346674614129,2.4955495526421063,1.803048033904805,6.769475156672352,10.0,5.0,1.0
3.6,1.8,4.5,2.051153112491538,6.162911198301742,10.0,5.0,1.0
3.6,1.8000000000005159,1.3093989114627065,2.0114505159376592,6.70126123801241,10.0,5.0,1.0
3.6,1.8,2.971353664215353,2.6,6.8,10.0,5.0,1.0
3.6,1.8,2.352602991864092,1.975591116316416,5.8341524575561685,10.0,5.0,1.0
3.6,1.8,2.261028511021029,2.4787619540046,5.7449624551329626,10.0,5.0,0.994285714286
3.6,1.8101674365148173,2.2400984158102584,1.966839093985013,6.7623710026139365,10.0,5.0,1.0
3.6,1.8,2.393550885932348,2.0236960381487568,5.697881560196526,10.0,5.0,1.0
3.6,1.8215627100936191,2.4677143885392865,1.8524587694737868,6.748990205247438,10.0,5.0,1.0
3.6,1.8,1.4112232104944769,1.600351721389197,5.070431968680862,10.0,5.0,0.99756097561
3.6,1.805951348203356,2.373301937573629,1.998850883910867,5.590392101617198,10.0,5.0,1.0
3.6,1.8,1.100754947279198,1.8276336289463744,3.9871787484269814,10.0,5.0,1.0
3.6,1.8,1.837220662181689,1.8640347373444408,6.2161988309655944,10.0,5.0,1.0
3.6,1.8,1.4447002111423224,2.1729411537403327,5.706559216228189,10.0,5.0,0.997093023256
3.6,1.8,4.122908580220637,2.6,5.991454750438175,10.0,5.0,1.0
3.6,1.8154188011148624,2.2649610635678394,2.5311986623605027,4.961295583854311,10.0,5.0,1.0
3.6,1.8,0.9,1.9156295589786607,3.8,10.0,5.0,1.0
3.6,2.6755110356152456,1.864683747610816,1.6,5.676148858921706,10.0,5.0,0.993449781659
3.6,1.8,1.7413702648351843,1.8968089877372905,6.26806339870327,10.0,5.0,1.0
3.6,1.8000000000008278,1.4923591532413936,2.171944162378901,5.649565983007811,10.0,5.0,1.0
3.6,1.857600869111612,1.9345017471762915,1.835027275275381,6.1937993239095315,10.0,5.0,0.997368421053
3.6,1.8,1.5507707249184663,2.162311303997575,5.723567993664362,10.0,5.0,1.0
3.6,1.8502123613100017,2.2349495564391844,2.598520262476845,5.004110017229838,10.0,5.0,1.0
3.6,3.136382069550148,1.8610854513115969,1.6,5.376601707824137,10.0,5.0,0.991758241758
3.6,1.8,0.9857946577566034,2.6,5.570187019690192,10.0,5.0,1.0
3.6,1.9015307200625569,1.9716893028086224,1.82636010309,6.163323458746259,10.0,5.0,1.0
3.6,2.563940650541136,1.8730178180471784,1.6,5.722465726156173,10.0,5.0,0.982857142857
3.6,1.8,4.058973735741088,2.5861085354039512,6.104774446381799,10.0,5.0,0.997382198953
3.6,3.035534520435652,1.8881168896007543,1.6121608333411377,5.4855139075537895,10.0,5.0,0.989949748744
3.6,1.8,1.6958516720695669,2.6,6.680636906762105,10.0,5.0,0.997311827957
3.6,1.8,1.6242419780029351,2.6,6.670054831545174,10.0,5.0,1.0
3.6,3.6,1.7480709859800625,1.9161973626923443,3.9941276917538033,10.0,5.0,0.994764397906
3.6,1.8565151561762643,2.232536290051216,2.5591878953695684,4.9149969039077215,10.0,5.0,1.0
3.6,1.815322224035164,1.4722450127479465,2.2032819460758666,5.773977724905723,10.0,5.0,1.0
3.6,1.865107605002676,2.1274954278145315,2.6,5.016510269001711,10.0,5.0,1.0
3.6,1.8,2.8629354941169822,1.7087514667378454,5.770618813683293,10.0,5.0,0.997311827957
3.6,1.8,1.8173575725655435,2.6,6.7023916565356565,10.0,5.0,0.997584541063
3.6,1.8,1.1309364715028782,1.7858421902803507,3.9455306336344345,10.0,5.0,1.0
3.6,1.8,1.1827703484787389,1.856538601629945,4.1187747064279305,10.0,5.0,1.0
3.6,1.8,4.278079488260918,2.6,4.088435110600739,10.0,5.0,0.99765258216
3.6,1.8,3.6679562747416683,2.500786167912008,6.490993860033728,10.0,5.0,0.997512437811
3.6,1.8,1.7527086884476453,2.6,6.752298801873535,10.0,5.0,1.0
3.6,1.8,4.287224390368838,2.38319782021932,3.8,10.0,5.0,1.0
3.6,1.8,3.194444307686438,1.6,6.8,10.0,5.0,1.0
3.6,1.8001531018786097,1.6863987491540773,2.6,6.628312861851004,10.0,5.0,1.0
3.6,1.8,1.6560569696098948,1.9175713035133937,6.270569291546426,10.0,5.0,1.0
3.6,1.8,4.236322539246778,2.6,4.171556500147236,10.0,5.0,1.0
3.6,1.8,1.1797177663804321,2.6,3.8,10.0,5.0,0.994652406417
3.6,1.8,0.9348426709924904,2.6,5.528517416808578,10.0,5.0,0.997340425532
3.6,2.363170766233839,1.8190376466005167,2.170778662212788,4.474910712367488,10.0,5.0,0.989795918367
3.6,3.2162900391377502,1.8713282442655748,1.7229029405174816,5.295885765243587,10.0,5.0,0.983695652174
3.6,1.806290687513468,1.5658284179537234,2.1473869452427543,5.655131904686524,10.0,5.0,1.0
3.6,1.8,1.0745301684172015,2.488018766832349,6.684705302860378,10.0,5.0,1.0
3.6,1.8,1.1514189022607406,1.9431353406669167,4.091501163415647,10.0,5.0,1.0
3.6,1.8,2.3049306465952477,2.6,4.96694997796295,10.0,5.0,1.0
3.6,1.8,4.179855759997576,2.6,4.102571898021897,10.0,5.0,1.0
3.6,1.9647855955611369,1.9507402951634376,1.8031763130243847,6.17188834573941,10.0,5.0,0.994382022472
3.6,1.8,1.7483694767172298,2.6,6.578586832316388,10.0,5.0,1.0
3.6,1.8,1.180862192147763,2.2931614812920444,4.1919283463160815,10.0,5.0,1.0
3.6,2.8201870610187263,1.8549716310101965,1.6,5.609315618672709,10.0,5.0,0.986338797814
3.6,1.8468351739055124,2.0020128585862,1.8771844410976748,6.152590042159643,10.0,5.0,1.0
3.6,1.8,1.7503820250124504,2.6,6.697747234990199,10.0,5.0,1.0
3.6,1.8,4.071583339922411,2.510177075317144,6.045548789746268,10.0,5.0,1.0
3.6,1.8,4.179853707775303,2.6,4.262517191226125,10.0,5.0,1.0
3.6,1.8,1.5325681296903015,1.955464099641398,6.180837524531668,10.0,5.0,1.0
3.6,1.8,1.5777794345729936,2.1445630057606637,5.579778597827672,10.0,5.0,1.0
3.6,1.8946278644272843,2.077521616382452,2.5361177037949787,5.005487318669057,10.0,5.0,0.997512437811
3.6,1.8007713811486976,1.9337938096131304,1.9179984275138628,6.268352032752875,10.0,5.0,1.0
3.6,1.8,1.2842026257489432,2.2846578743201738,4.233951722002043,10.0,5.0,1.0
3.6,1.8,1.8368859034806824,2.6,6.644754741809481,10.0,5.0,1.0
3.6,1.8038303783094285,1.4635810896942096,2.1342891531895223,5.802493009769539,10.0,5.0,1.0
3.6,1.8,2.016173800183384,2.6,6.219135729975088,10.0,5.0,0.997674418605
3.6,1.8,2.04325251997033,2.6,6.2566035807682345,10.0,5.0,1.0
3.6,1.8,1.2011709802675514,1.8374426376518351,5.531739127014567,10.0,5.0,1.0
3.6,1.8,1.8668611725141715,2.6,4.021745416220914,10.0,5.0,0.997126436782
3.6,1.8,1.7521051636969271,2.6,4.1074341727633845,10.0,5.0,1.0
3.6,1.8,1.6365336618163389,2.6,4.1523827153171835,10.0,5.0,0.997126436782
3.6,3.2910800975571184,1.7605422875185777,2.457762080703184,4.603776566605751,10.0,5.0,0.992890995261
3.6,1.8000000000040703,1.5855386738098232,2.6,4.225933083086392,10.0,5.0,1.0
3.6,1.8,4.5,2.281674341268891,6.514404941657501,10.0,5.0,1.0
3.6,1.8,2.092746872690645,2.6,6.230548650964723,10.0,5.0,1.0
3.6,1.8,3.71925377067796,1.8812810004459903,4.583318643678044,10.0,5.0,1.0
3.6,1.8,3.8038957710801466,1.9395715600663603,4.506986739905021,10.0,5.0,1.0
3.6,1.8,1.9543433228640281,2.6,6.227436749362413,10.0,5.0,1.0
3.6,1.8,2.3637464176194847,1.6,5.328558125462763,10.0,5.0,1.0
3.6,1.8,2.2715123962486676,1.882753205282244,4.333659569608875,10.0,5.0,1.0
3.6,1.8,1.9517664728099748,2.6,6.295936914858718,10.0,5.0,1.0
3.6,1.8,3.699212095102817,1.8083992219632616,4.674465498895992,10.0,5.0,1.0
3.6,1.8,2.2583362504067748,1.6,5.2392768838291515,10.0,5.0,1.0
3.6,1.8,2.8963821489988466,2.2327155365327345,6.3794706169381135,10.0,5.0,1.0
3.6,1.8,4.5,2.0097688723442837,4.377130485375489,10.0,5.0,1.0
3.6,1.8,2.0002033963404284,2.519196885948665,6.282825640161946,10.0,5.0,1.0
3.6,1.8,1.2968488818054331,1.8455174504228309,5.565170986886816,10.0,5.0,1.0
3.6,1.8,4.5,2.6,4.538476594734068,10.0,5.0,1.0
3.6,1.8,2.182972743383767,1.6,5.222077663220643,10.0,5.0,1.0
3.6,1.8,2.4875895887588757,1.6738722814107418,6.163389388111674,10.0,5.0,1.0
3.6,1.8,2.036833942941544,1.6,4.832020318164235,10.0,5.0,1.0
3.6,1.8,1.9561616252508682,2.6,6.152067258725596,10.0,5.0,1.0
3.6,1.8,1.9755383673606857,2.6,4.074363373184483,10.0,5.0,1.0
3.6,1.8,4.5,2.6,5.69656809809718,10.0,5.0,1.0
3.6,1.8,1.9000581557707008,2.6,3.929428018107112,10.0,5.0,1.0
3.6,1.8,2.0846633572396027,2.5177044917625744,6.339122020514573,10.0,5.0,1.0
3.6,1.8,4.5,1.6,6.3540181428330325,10.0,5.0,1.0
3.6,1.8,4.5,1.6,5.5448809989024666,10.0,5.0,1.0
3.6,1.8,1.9895838810311168,2.6,6.289203689472742,10.0,5.0,1.0
3.6,1.8,4.5,1.6000000000017944,6.201402960438428,10.0,5.0,1.0
3.6,1.8,2.061093675502041,2.464074849336957,6.278716204767005,10.0,5.0,1.0
3.6,1.8,2.1080599084495244,1.6,5.019312112150794,10.0,5.0,1.0
3.6,1.8,1.5418191586849823,2.6,4.3322016773124465,10.0,5.0,1.0
3.6,1.8,3.665535743467837,1.9009688822479576,5.598235645848164,10.0,5.0,1.0
3.6,3.223468289335077,1.7622133116199568,2.517029284360918,4.631669544640919,10.0,5.0,0.992146596859
3.6,1.8,3.770983869469763,1.9865954238219967,5.632298912593558,10.0,5.0,1.0
3.6,1.8,3.551687232101342,1.6,5.423279353170615,10.0,5.0,1.0
3.6,1.8,3.598250561292468,1.927387892050657,5.680495340381883,10.0,5.0,1.0
3.6,1.8,4.5,1.62236130413475,6.5105697531502775,10.0,5.0,1.0
3.6,1.8,2.501470865899753,2.4434329433728643,4.598581658695372,10.0,5.0,1.0
3.6,1.805565618616316,1.9717932206961168,2.6,4.192479498709936,10.0,5.0,1.0
3.6,1.8033620147703215,4.404474896093388,1.9639296048636141,4.314024617448413,10.0,5.0,1.0
3.6,1.8,4.5,2.5973241708980312,5.806394738900321,10.0,5.0,1.0
3.6,1.8,1.1763371895180836,2.6,5.7412284304421926,10.0,5.0,1.0
3.6,1.8,1.2919525012925848,1.862489028147818,5.650140624583826,10.0,5.0,1.0
3.6,3.3023642951332755,1.7457671496957794,2.540535442755867,4.538569855245285,10.0,5.0,0.994505494505
3.6,1.8,4.5,1.9127168783290192,4.444487282497438,10.0,5.0,1.0
3.6,1.8,3.6601210851968067,1.8282796038348967,5.497943479340086,10.0,5.0,0.997422680412
3.6,1.8238407055643573,2.3641416343406987,1.9320017591478291,4.301632534638069,10.0,5.0,1.0
3.6,1.8,2.11924056818887,2.420509399190897,6.3437589474197305,10.0,5.0,1.0
3.6,1.8,4.380496849771904,2.6,5.68526510207289,10.0,5.0,1.0
3.6,1.8,4.5,1.6,5.709794890118348,10.0,5.0,1.0
3.6,1.8,2.527458341398678,1.7534828358963919,6.224664487801176,10.0,5.0,1.0
3.6,1.8113418253592928,2.0221582136662475,2.398156878353788,6.321878512635303,10.0,5.0,1.0
3.6,1.8000000000039027,1.293209204471775,1.865947135689376,5.510205581016813,10.0,5.0,1.0
3.6,3.256705293584364,1.7110931317120432,2.6,3.8,10.0,5.0,0.994350282486
3.6,1.8687507672889487,3.4739169213903063,2.4016613233561293,3.964493938553799,10.0,5.0,1.0
3.6,1.8324565306151617,2.9630537881551646,1.858733018734956,6.348062837586506,10.0,5.0,1.0
3.6,3.342676264495124,1.7451449700369068,2.6,4.0123664385060165,10.0,5.0,0.997311827957
3.6,1.8,2.039129763083813,1.8055150738885548,4.566040004987665,10.0,5.0,1.0
3.6,1.8,3.949512721783087,2.4591445971784958,5.05428920631316,10.0,5.0,1.0
3.6,1.8434290069211,2.9824547214014308,1.895846313680088,6.440953854291687,10.0,5.0,1.0
3.6,1.8,1.1610477756373994,2.0558287942227413,6.159762169104433,10.0,5.0,1.0
3.6,1.8,4.182267156013297,1.6993992983366557,4.026852472542717,10.0,5.0,1.0
3.6,1.8,4.006919882187744,2.465153674958088,5.082425662452269,10.0,5.0,1.0
3.6,1.8,3.0826110758357843,1.8255003651727144,4.390729760555718,10.0,5.0,1.0
3.6,1.8,1.8840863887943784,2.3601542760472145,3.8,10.0,5.0,1.0
3.6,1.8,4.101179857121064,1.7587547265089059,4.071314112956123,10.0,5.0,1.0
3.6,1.8,2.0012194702079142,2.39757403808641,3.8,10.0,5.0,1.0
3.6,1.8,1.7720164918544306,1.7954573033704284,5.9267657958361415,10.0,5.0,1.0
3.6,1.8,1.2486289457578683,1.8351381173717969,4.541441165342408,10.0,5.0,1.0
3.6,1.8000000000022096,3.9803624081819806,2.5390389455672002,5.054116204074612,10.0,5.0,0.997058823529
3.6,1.8702483770880152,2.9652381975103648,1.8258168678831048,6.3478904866570485,10.0,5.0,1.0
3.6,1.8,3.1540649516042696,1.6,5.383072982812491,10.0,5.0,1.0
